type,lat,lon,start_year,life_years,total_mass_ton,area_m2,volume_m3,annual_msw_ton,annual_ch4_tonnes,annual_co2e_tonnes,center_x_px,center_y_px,image_name,radius
Wild,44.2507,20.2419,2005,20,20.0,70.0,175.0,1.0,0.0,0.02,77.47,376.44,tile_block_424_211.jpg,5.28
Wild,44.238,20.1339,2005,20,18.0,400.0,1000.0,0.9,0.0,0.01,144.31,165.78,tile_block_427_194.jpg,12.62
Wild,44.2333,20.259,2005,20,40.0,150.0,375.0,2.0,0.0,0.03,401.22,273.57,tile_block_428_213.jpg,7.73
Wild,44.2303,20.2453,2005,20,12.0,100.0,250.0,0.6,0.0,0.01,328.09,84.82,tile_block_429_211.jpg,6.31
Wild,44.2256,20.2417,2005,20,30.0,150.0,375.0,1.5,0.0,0.02,35.76,92.22,tile_block_430_211.jpg,7.73
Wild,44.2317,20.2435,2005,20,70.0,300.0,750.0,3.5,0.0,0.06,185.77,440.0,tile_block_428_211.jpg,10.93
Wild,44.2135,20.2421,2005,20,20.0,80.0,200.0,1.0,0.0,0.02,55.31,412.49,tile_block_432_211.jpg,5.64
Wild,44.2425,20.2349,2005,20,110.0,1000.0,2500.0,5.5,0.0,0.09,22.13,258.05,tile_block_426_210.jpg,19.95
Wild,44.2427,20.2424,2005,20,30.0,150.0,375.0,1.5,0.0,0.02,109.19,241.39,tile_block_426_211.jpg,7.73
Wild,44.2404,20.2438,2005,20,30.0,200.0,500.0,1.5,0.0,0.02,218.62,497.89,tile_block_426_211.jpg,8.92
Wild,44.2529,20.2334,2005,20,10.0,35.0,87.5,0.5,0.0,0.01,425.15,125.78,tile_block_424_209.jpg,3.73
Wild,44.2726,20.1628,2005,20,7.0,300.0,750.0,0.35,0.0,0.01,443.25,442.58,tile_block_419_198.jpg,10.93
Wild,44.2839,20.1639,2005,20,5.0,250.0,625.0,0.25,0.0,0.0,31.83,212.35,tile_block_417_199.jpg,9.97
Wild,44.247,20.1935,2005,20,12.0,200.0,500.0,0.6,0.0,0.01,305.37,238.59,tile_block_425_203.jpg,8.92
Wild,44.241,20.1942,2005,20,3.0,30.0,75.0,0.15,0.0,0.0,354.72,393.58,tile_block_426_203.jpg,3.45
Wild,44.2418,20.1401,2005,20,200.0,500.0,1250.0,10.0,0.01,0.16,131.82,260.91,tile_block_426_195.jpg,14.1
Wild,44.2443,20.1506,2005,20,30.0,200.0,500.0,1.5,0.0,0.02,461.09,503.95,tile_block_425_196.jpg,8.92
Wild,42.8892,21.6239,2005,20,1.5,150.0,375.0,0.07,0.0,0.0,441.42,122.46,tile_block_720_428.jpg,7.73
Wild,42.5085,21.3538,2005,20,3.0,300.0,750.0,0.15,0.0,0.0,67.46,28.45,tile_block_803_386.jpg,10.93
Wild,42.8501,21.5884,2005,20,1.0,150.0,375.0,0.05,0.0,0.0,133.0,389.24,tile_block_728_423.jpg,7.73
Wild,42.8459,21.5911,2005,20,1.5,250.0,625.0,0.07,0.0,0.0,356.88,342.09,tile_block_729_423.jpg,9.97
Wild,42.5261,21.3576,2005,20,1.0,150.0,375.0,0.05,0.0,0.0,371.4,120.85,tile_block_799_386.jpg,7.73
Wild,42.9182,21.582,2005,20,2.0,150.0,375.0,0.1,0.0,0.0,69.8,510.61,tile_block_713_422.jpg,7.73
Wild,43.2284154,21.2634441,2005,20,2.0,50.0,125.0,0.1,0.0,0.0,74.19,495.87,tile_block_646_371.jpg,4.46
Wild,43.2986645,21.2682204,2005,20,4.0,100.0,250.0,0.2,0.0,0.0,437.02,373.23,tile_block_631_371.jpg,6.31
Wild,43.2807133,21.3738152,2005,20,5.0,350.0,875.0,0.25,0.0,0.0,307.0,285.87,tile_block_635_388.jpg,11.8
Wild,43.2316031,21.2070453,2005,20,3.0,40.0,100.0,0.15,0.0,0.0,101.4,154.74,tile_block_646_362.jpg,3.99
Wild,43.2563672,21.2665203,2005,20,10.0,300.0,750.0,0.5,0.0,0.01,314.1,462.94,tile_block_640_371.jpg,10.93
Wild,43.2430589,21.3452014,2005,20,4.5,200.0,500.0,0.23,0.0,0.0,50.65,381.51,tile_block_643_384.jpg,8.92
Wild,43.3161716,21.3401589,2005,20,6.0,350.0,875.0,0.3,0.0,0.0,120.22,455.74,tile_block_627_383.jpg,11.8
Wild,43.314336,21.2816155,2005,20,4.0,80.0,200.0,0.2,0.0,0.0,493.66,165.26,tile_block_628_373.jpg,5.64
Wild,43.3181507,21.2351214,2005,20,4.0,60.0,150.0,0.2,0.0,0.0,306.19,265.29,tile_block_627_366.jpg,4.89
Wild,43.2558034,21.374013,2005,20,5.5,200.0,500.0,0.28,0.0,0.0,335.43,492.13,tile_block_640_388.jpg,8.92
Wild,43.3437665,21.3561334,2005,20,4.0,80.0,200.0,0.2,0.0,0.0,378.51,457.79,tile_block_621_385.jpg,5.64
Wild,43.2845633,21.2014773,2005,20,7.5,50.0,125.0,0.38,0.0,0.01,147.1,418.44,tile_block_634_361.jpg,4.46
Wild,43.3009047,21.3363158,2005,20,3.0,65.0,162.5,0.15,0.0,0.0,327.41,104.46,tile_block_631_382.jpg,5.09
Wild,43.2559495,21.3276546,2005,20,5.0,400.0,1000.0,0.25,0.0,0.0,156.48,491.7,tile_block_640_381.jpg,12.62
Wild,43.2832738,21.2650218,2005,20,6.0,100.0,250.0,0.3,0.0,0.0,183.0,35.25,tile_block_635_371.jpg,6.31
Wild,43.2440074,21.2987357,2005,20,8.0,100.0,250.0,0.4,0.0,0.01,373.89,290.7,tile_block_643_376.jpg,6.31
Wild,45.789194,19.565391,2005,20,38010.0,22184.0,55460.0,1900.5,1.22,30.58,295.11,267.35,tile_block_89_111.jpg,93.95
Wild,45.837479,19.54371,2005,20,20.0,1000.0,2500.0,1.0,0.0,0.02,243.74,504.3,tile_block_78_108.jpg,19.95
Wild,45.79974,19.460697,2005,20,32.0,2000.0,5000.0,1.6,0.0,0.03,372.32,480.27,tile_block_86_95.jpg,28.21
Wild,45.752879,19.824308,2005,20,1200.0,15924.0,39810.0,60.0,0.04,0.97,392.18,22.66,tile_block_98_150.jpg,79.6
Wild,45.778716,19.756011,2005,20,21.0,2000.0,5000.0,1.05,0.0,0.02,244.98,143.77,tile_block_92_140.jpg,28.21
Wild,45.8576,19.8004,2005,20,650.0,10935.0,27337.5,32.5,0.02,0.52,243.39,136.29,tile_block_75_147.jpg,65.96
Wild,45.7474,19.5204,2005,20,12.0,4000.0,10000.0,0.6,0.0,0.01,296.24,238.97,tile_block_98_104.jpg,39.89
Wild,45.893207,19.453646,2005,20,3050.0,10000.0,25000.0,152.5,0.1,2.45,25.52,325.25,tile_block_66_95.jpg,63.08
Wild,45.877886,19.457525,2005,20,50020.0,23000.0,57500.0,2501.0,1.61,40.25,293.54,497.29,tile_block_69_95.jpg,95.66
Wild,45.2037,19.6261,2005,20,60.0,200.0,500.0,3.0,0.0,0.05,317.09,372.61,tile_block_216_118.jpg,8.92
Wild,45.2085,19.6096,2005,20,320.0,1600.0,4000.0,16.0,0.01,0.26,54.44,329.18,tile_block_215_116.jpg,25.23
Wild,45.2089,19.6135,2005,20,80.0,600.0,1500.0,4.0,0.0,0.06,361.47,290.02,tile_block_215_116.jpg,15.45
Wild,45.2173,19.7195,2005,20,40.0,500.0,1250.0,2.0,0.0,0.03,508.27,6.36,tile_block_214_132.jpg,14.1
Wild,45.173,19.6126,2005,20,120.0,600.0,1500.0,6.0,0.0,0.1,222.27,180.96,tile_block_223_116.jpg,15.45
Wild,45.1741,19.5527,2005,20,320.0,1700.0,4250.0,16.0,0.01,0.26,125.65,488.17,tile_block_222_107.jpg,26.01
Wild,45.2078,19.7705,2005,20,20.0,200.0,500.0,1.0,0.0,0.02,400.54,100.0,tile_block_216_140.jpg,8.92
Wild,45.207,19.7829,2005,20,20.0,200.0,500.0,1.0,0.0,0.02,348.97,203.63,tile_block_216_142.jpg,8.92
Wild,45.2138,19.5283,2005,20,840.0,10300.0,25750.0,42.0,0.03,0.68,336.79,139.21,tile_block_214_103.jpg,64.02
Wild,45.1777,19.5783,2005,20,20.0,120.0,300.0,1.0,0.0,0.02,96.24,123.97,tile_block_222_111.jpg,6.91
Wild,45.2008,19.5744,2005,20,40.0,400.0,1000.0,2.0,0.0,0.03,347.12,112.37,tile_block_217_110.jpg,12.62
Wild,45.218,19.6413,2005,20,40.0,150.0,375.0,2.0,0.0,0.03,1.57,340.21,tile_block_213_121.jpg,7.73
Wild,45.2104,19.6817,2005,20,220.0,600.0,1500.0,11.0,0.01,0.18,87.82,213.11,tile_block_215_127.jpg,15.45
Wild,45.2145,19.6657,2005,20,40.0,150.0,375.0,2.0,0.0,0.03,374.93,248.99,tile_block_214_124.jpg,7.73
Wild,45.122,19.3965,2005,20,60.0,600.0,1500.0,3.0,0.0,0.05,25.2,412.15,tile_block_233_83.jpg,15.45
Wild,44.33178,20.566641,2005,20,7.0,200.0,500.0,0.35,0.0,0.01,451.02,262.7,tile_block_407_261.jpg,8.92
Wild,44.271728,20.567368,2005,20,9.0,250.0,625.0,0.45,0.0,0.01,473.8,277.21,tile_block_420_261.jpg,9.97
Wild,44.50833,19.14389,2005,20,10.0,15.0,37.5,0.5,0.0,0.01,104.96,60.01,tile_block_366_41.jpg,2.44
Wild,44.50611,19.13833,2005,20,125.0,150.0,375.0,6.25,0.0,0.1,169.39,296.55,tile_block_366_40.jpg,7.73
Wild,44.54417,19.34944,2005,20,225.0,400.0,1000.0,11.25,0.01,0.18,139.98,13.55,tile_block_359_73.jpg,12.62
Wild,44.55044,19.34597,2005,20,100.0,250.0,625.0,5.0,0.0,0.08,390.44,335.51,tile_block_357_72.jpg,9.97
Wild,44.54722,19.35361,2005,20,15.0,30.0,75.0,0.75,0.0,0.01,478.07,193.45,tile_block_358_73.jpg,3.45
Wild,44.47422,19.42911,2005,20,20.0,50.0,125.0,1.0,0.0,0.02,175.45,228.33,tile_block_374_85.jpg,4.46
Wild,44.47667,19.42694,2005,20,20.0,50.0,125.0,1.0,0.0,0.02,8.1,464.87,tile_block_373_85.jpg,4.46
Wild,44.48306,19.14,2005,20,25.0,40.0,100.0,1.25,0.0,0.02,243.87,299.94,tile_block_371_40.jpg,3.99
Wild,44.605,19.38083,2005,20,175.0,200.0,500.0,8.75,0.01,0.14,207.6,474.49,tile_block_345_78.jpg,8.92
Wild,44.4675,19.30694,2005,20,40.0,40.0,100.0,2.0,0.0,0.03,171.4,268.83,tile_block_375_66.jpg,3.99
Wild,44.58544,19.26997,2005,20,375.0,750.0,1875.0,18.75,0.01,0.3,68.18,418.62,tile_block_349_61.jpg,17.27
Wild,44.64722,19.27889,2005,20,25.0,50.0,125.0,1.25,0.0,0.02,409.1,227.03,tile_block_336_62.jpg,4.46
Wild,44.64528,19.28917,2005,20,750.0,750.0,1875.0,37.5,0.02,0.6,195.76,459.69,tile_block_336_64.jpg,17.27
Wild,44.57444,19.21444,2005,20,500.0,1500.0,3750.0,25.0,0.02,0.4,241.35,9.53,tile_block_352_52.jpg,24.43
Wild,44.56,19.21056,2005,20,15.0,30.0,75.0,0.75,0.0,0.01,410.13,70.78,tile_block_355_51.jpg,3.45
Wild,44.57389,19.20972,2005,20,1500.0,3000.0,7500.0,75.0,0.05,1.21,377.26,62.42,tile_block_352_51.jpg,34.55
Wild,44.46944,19.23889,2005,20,25.0,40.0,100.0,1.25,0.0,0.02,395.16,451.0,tile_block_374_55.jpg,3.99
Wild,44.50278,19.3975,2005,20,25.0,25.0,62.5,1.25,0.0,0.02,283.59,79.15,tile_block_368_80.jpg,3.15
Wild,44.58222,19.48889,2005,20,25.0,40.0,100.0,1.25,0.0,0.02,31.88,97.43,tile_block_351_95.jpg,3.99
Wild,44.57,19.48833,2005,20,23.0,40.0,100.0,1.15,0.0,0.02,474.28,430.0,tile_block_353_94.jpg,3.99
Wild,44.5325,19.18194,2005,20,4500.0,4500.0,11250.0,225.0,0.14,3.62,117.2,3.24,tile_block_361_47.jpg,42.31
Wild,44.52778,19.18194,2005,20,15.0,30.0,75.0,0.75,0.0,0.01,105.53,15.53,tile_block_362_47.jpg,3.45
Wild,43.5376099,21.4247823,2005,20,80.0,200.0,500.0,4.0,0.0,0.06,200.93,408.09,tile_block_579_396.jpg,8.92
Wild,43.5050364,21.4081419,2005,20,3.0,16.0,40.0,0.15,0.0,0.0,410.23,448.39,tile_block_586_393.jpg,2.52
Wild,43.5721228,21.4195614,2005,20,24.0,60.0,150.0,1.2,0.0,0.02,271.77,161.25,tile_block_572_395.jpg,4.89
Wild,43.5716292,21.4223134,2005,20,20.0,40.0,100.0,1.0,0.0,0.02,494.27,214.95,tile_block_572_395.jpg,3.99
Wild,43.5694895,21.214226795,2005,20,15.0,45.0,112.5,0.75,0.0,0.01,76.15,4.91,tile_block_573_363.jpg,4.23
Wild,43.5616768,21.1857103,2005,20,100.0,200.0,500.0,5.0,0.0,0.08,335.33,366.13,tile_block_574_358.jpg,8.92
Wild,43.5584425,21.19002003,2005,20,180.0,200.0,500.0,9.0,0.01,0.14,172.22,212.54,tile_block_575_359.jpg,8.92
Wild,43.5036844,21.3067316,2005,20,100.0,300.0,750.0,5.0,0.0,0.08,405.01,121.75,tile_block_587_377.jpg,10.93
Wild,43.611172,21.2993233,2005,20,40.0,100.0,250.0,2.0,0.0,0.03,275.15,474.43,tile_block_563_376.jpg,6.31
Wild,43.5738899,21.49847774,2005,20,49.0,15.0,37.5,2.45,0.0,0.04,498.95,441.81,tile_block_571_407.jpg,2.44
Wild,43.5787452,21.4964282,2005,20,400.0,800.0,2000.0,20.0,0.01,0.32,330.23,415.57,tile_block_570_407.jpg,17.84
Wild,43.5701873,21.3896119,2005,20,40.0,40.0,100.0,2.0,0.0,0.03,414.41,387.98,tile_block_572_390.jpg,3.99
Wild,43.5396067,21.3827084,2005,20,28.0,40.0,100.0,1.4,0.0,0.02,384.58,202.83,tile_block_579_389.jpg,3.99
Wild,43.5404252,21.3778322,2005,20,30.0,200.0,500.0,1.5,0.0,0.02,502.21,113.73,tile_block_579_388.jpg,8.92
Wild,43.6539898,21.2455447,2005,20,80.0,40.0,100.0,4.0,0.0,0.06,17.38,341.29,tile_block_554_368.jpg,3.99
Wild,43.649588,21.251054,2005,20,80.0,16.0,40.0,4.0,0.0,0.06,463.12,316.83,tile_block_555_368.jpg,2.52
Wild,43.6037917,21.2739869,2005,20,48.0,120.0,300.0,2.4,0.0,0.04,281.31,277.15,tile_block_565_372.jpg,6.91
Wild,43.6034615,21.2740566,2005,20,18.0,16.0,40.0,0.9,0.0,0.01,287.06,313.8,tile_block_565_372.jpg,2.52
Wild,43.507262,21.41411,2005,20,4.0,12.0,30.0,0.2,0.0,0.0,379.45,198.83,tile_block_586_394.jpg,2.19
Wild,43.5514851,21.4387335,2005,20,45.0,80.0,200.0,2.25,0.0,0.04,295.98,397.27,tile_block_576_398.jpg,5.64
Wild,43.5546303,21.4462813,2005,20,240.0,60.0,150.0,12.0,0.01,0.19,391.78,44.72,tile_block_576_399.jpg,4.89
Wild,43.5497083,21.4442911,2005,20,40.0,100.0,250.0,2.0,0.0,0.03,233.95,80.22,tile_block_577_399.jpg,6.31
Wild,43.5572098,21.3494391,2005,20,13.0,16.0,40.0,0.65,0.0,0.01,248.49,307.67,tile_block_575_384.jpg,2.52
Wild,43.5516367,21.345507,2005,20,16.0,40.0,100.0,0.8,0.0,0.01,445.47,415.94,tile_block_576_383.jpg,3.99
Wild,43.5225634,21.2626312,2005,20,100.0,200.0,500.0,5.0,0.0,0.08,417.34,85.27,tile_block_583_370.jpg,8.92
Wild,43.5234483,21.3638202,2005,20,63.0,300.0,750.0,3.15,0.0,0.05,402.43,468.21,tile_block_582_386.jpg,10.93
Wild,43.5565989,21.3500337,2005,20,8.0,20.0,50.0,0.4,0.0,0.01,296.8,375.32,tile_block_575_384.jpg,2.82
Wild,43.5573297,21.3500068,2005,20,12.0,30.0,75.0,0.6,0.0,0.01,294.29,294.16,tile_block_575_384.jpg,3.45
Wild,43.55441263,21.3472173,2005,20,125.0,200.0,500.0,6.25,0.0,0.1,70.34,107.08,tile_block_576_384.jpg,8.92
Wild,43.5516537,21.3449053,2005,20,32.0,40.0,100.0,1.6,0.0,0.03,396.86,414.26,tile_block_576_383.jpg,3.99
Wild,43.4663029,21.3118819,2005,20,20.0,30.0,75.0,1.0,0.0,0.02,324.91,175.71,tile_block_595_378.jpg,3.45
Wild,43.5659458,21.3132149,2005,20,12.0,20.0,50.0,0.6,0.0,0.01,391.08,373.12,tile_block_573_378.jpg,2.82
Wild,43.5645678,21.2511271,2005,20,56.0,140.0,350.0,2.8,0.0,0.05,497.56,31.17,tile_block_574_368.jpg,7.46
Wild,43.480878,21.21985526,2005,20,100.0,450.0,1125.0,5.0,0.0,0.08,44.66,116.79,tile_block_592_364.jpg,13.38
Wild,43.4848988,21.232341,2005,20,100.0,500.0,1250.0,5.0,0.0,0.08,29.14,179.51,tile_block_591_366.jpg,14.1
Wild,43.4771995,21.2255764,2005,20,115.0,500.0,1250.0,5.75,0.0,0.09,508.44,12.08,tile_block_593_364.jpg,14.1
Wild,43.4826218,21.229223,2005,20,100.0,300.0,750.0,5.0,0.0,0.08,289.7,433.09,tile_block_591_365.jpg,10.93
Wild,43.5191816,21.4853494,2005,20,20.0,80.0,200.0,1.0,0.0,0.02,498.35,379.94,tile_block_583_405.jpg,5.64
Wild,43.5192419,21.4880852,2005,20,50.0,250.0,625.0,2.5,0.0,0.04,207.41,371.95,tile_block_583_406.jpg,9.97
Wild,43.5873761,21.3997489,2005,20,10.0,32.0,80.0,0.5,0.0,0.01,199.8,11.11,tile_block_569_392.jpg,3.57
Wild,43.5927379,21.407007,2005,20,35.0,100.0,250.0,1.75,0.0,0.03,270.82,436.78,tile_block_567_393.jpg,6.31
Wild,43.5893577,21.3986117,2005,20,50.0,20.0,50.0,2.5,0.0,0.04,106.94,303.47,tile_block_568_392.jpg,2.82
Wild,43.5967318,21.3977641,2005,20,250.0,600.0,1500.0,12.5,0.01,0.2,34.6,508.83,tile_block_566_392.jpg,15.45
Wild,43.592403,21.4033109,2005,20,60.0,300.0,750.0,3.0,0.0,0.05,484.65,475.43,tile_block_567_392.jpg,10.93
Wild,43.5087993,21.3628149,2005,20,6.0,15.0,37.5,0.3,0.0,0.0,328.28,47.46,tile_block_586_386.jpg,2.44
Wild,43.4914514,21.3474861,2005,20,6.0,32.0,80.0,0.3,0.0,0.0,121.25,443.37,tile_block_589_384.jpg,3.57
Wild,43.465892,21.245047,2005,20,450.0,800.0,2000.0,22.5,0.01,0.36,38.81,239.42,tile_block_595_368.jpg,17.84
Wild,43.456766,21.231829,2005,20,70.0,200.0,500.0,3.5,0.0,0.06,508.43,231.99,tile_block_597_365.jpg,8.92
Wild,43.462528,21.26114,2005,20,70.0,220.0,550.0,3.5,0.0,0.06,317.74,97.06,tile_block_596_370.jpg,9.36
Wild,43.452217,21.243244,2005,20,45.0,100.0,250.0,2.25,0.0,0.04,409.4,222.55,tile_block_598_367.jpg,6.31
Wild,43.533508,21.510748,2005,20,7.0,20.0,50.0,0.35,0.0,0.01,493.27,312.58,tile_block_580_409.jpg,2.82
Wild,43.540756,21.502637,2005,20,4500.0,1500.0,3750.0,225.0,0.14,3.62,345.03,23.62,tile_block_579_408.jpg,24.43
Wild,43.487227,21.460007,2005,20,38.0,96.0,240.0,1.9,0.0,0.03,5.82,356.4,tile_block_590_402.jpg,6.18
Wild,43.60130601,21.5043581,2005,20,60.0,300.0,750.0,3.0,0.0,0.05,443.28,466.11,tile_block_565_408.jpg,10.93
Wild,43.6083715,21.4954102,2005,20,5.0,700.0,1750.0,0.25,0.0,0.0,228.42,197.76,tile_block_564_407.jpg,16.69
Wild,43.6049688,21.5028775,2005,20,6.0,18.0,45.0,0.3,0.0,0.0,321.32,60.05,tile_block_565_408.jpg,2.68
Wild,43.5837223,21.5076948,2005,20,150.0,500.0,1250.0,7.5,0.0,0.12,212.52,369.32,tile_block_569_409.jpg,14.1
Wild,43.5927879,21.5077269,2005,20,6.0,30.0,75.0,0.3,0.0,0.0,208.96,386.48,tile_block_567_409.jpg,3.45
Wild,43.4922468,21.2905395,2005,20,120.0,400.0,1000.0,6.0,0.0,0.1,124.48,372.68,tile_block_589_375.jpg,12.62
Wild,43.4473684,21.2391967,2005,20,112.0,280.0,700.0,5.6,0.0,0.09,83.49,249.97,tile_block_599_367.jpg,10.56
Wild,43.4449732,21.2398297,2005,20,80.0,200.0,500.0,4.0,0.0,0.06,135.47,3.83,tile_block_600_367.jpg,8.92
Wild,44.5054,20.351,2005,20,65.0,120.0,300.0,3.25,0.0,0.05,307.7,320.19,tile_block_369_228.jpg,6.91
Wild,44.4766,20.3599,2005,20,45.0,150.0,375.0,2.25,0.0,0.04,478.12,452.8,tile_block_375_229.jpg,7.73
Wild,44.479,20.364,2005,20,27.0,50.0,125.0,1.35,0.0,0.02,294.27,188.76,tile_block_375_230.jpg,4.46
Wild,44.5928,20.4291,2005,20,30.0,300.0,750.0,1.5,0.0,0.02,439.77,386.24,tile_block_350_240.jpg,10.93
Wild,44.5757,20.4191,2005,20,2.0,50.0,125.0,0.1,0.0,0.0,144.54,232.1,tile_block_354_239.jpg,4.46
Wild,44.6057,20.455,2005,20,20.0,200.0,500.0,1.0,0.0,0.02,457.07,503.37,tile_block_347_244.jpg,8.92
Wild,44.583,20.3896,2005,20,17.0,500.0,1250.0,0.85,0.0,0.01,368.45,428.13,tile_block_352_234.jpg,14.1
Wild,44.5069,20.407,2005,20,80.0,200.0,500.0,4.0,0.0,0.06,152.38,187.39,tile_block_369_237.jpg,8.92
Wild,44.5663,20.3984,2005,20,60.0,150.0,375.0,3.0,0.0,0.05,29.37,240.34,tile_block_356_236.jpg,7.73
Wild,44.5635,20.3917,2005,20,2.0,150.0,375.0,0.1,0.0,0.0,7.02,35.42,tile_block_357_235.jpg,7.73
Wild,44.5664,20.3963,2005,20,100.0,500.0,1250.0,5.0,0.0,0.08,374.7,228.0,tile_block_356_235.jpg,14.1
Wild,44.5441,20.4068,2005,20,1.0,10.0,25.0,0.05,0.0,0.0,166.48,151.17,tile_block_361_237.jpg,1.99
Wild,44.603,20.4047,2005,20,90.0,200.0,500.0,4.5,0.0,0.07,47.37,263.39,tile_block_348_237.jpg,8.92
Wild,44.6143,20.3802,2005,20,500.0,300.0,750.0,25.0,0.02,0.4,160.64,17.72,tile_block_346_233.jpg,10.93
Wild,44.5017,20.4166,2005,20,8.0,100.0,250.0,0.4,0.0,0.01,399.34,258.49,tile_block_370_238.jpg,6.31
Wild,44.5085,20.4238,2005,20,70.0,150.0,375.0,3.5,0.0,0.06,465.04,19.22,tile_block_369_239.jpg,7.73
Wild,44.6287,20.3683,2005,20,100.0,200.0,500.0,5.0,0.0,0.08,252.86,458.92,tile_block_342_231.jpg,8.92
Wild,44.5394,20.3274,2005,20,48.0,140.0,350.0,2.4,0.0,0.04,510.81,112.36,tile_block_362_224.jpg,7.46
Wild,44.53,20.3535,2005,20,60.0,200.0,500.0,3.0,0.0,0.05,16.05,149.24,tile_block_364_229.jpg,8.92
Wild,44.538,20.3368,2005,20,750.0,3500.0,8750.0,37.5,0.02,0.6,232.33,273.98,tile_block_362_226.jpg,37.32
Wild,44.5829,20.3144,2005,20,60.0,250.0,625.0,3.0,0.0,0.05,30.61,391.84,tile_block_352_223.jpg,9.97
Wild,44.5817,20.3147,2005,20,80.0,100.0,250.0,4.0,0.0,0.06,53.31,13.34,tile_block_353_223.jpg,6.31
Wild,44.5792,20.3243,2005,20,80.0,200.0,500.0,4.0,0.0,0.06,301.12,297.39,tile_block_353_224.jpg,8.92
Wild,43.5868,22.2806,2005,20,2.0,10.0,25.0,0.1,0.0,0.0,142.26,380.1,tile_block_567_531.jpg,1.99
Wild,43.5567,22.24904,2005,20,4.0,50.0,125.0,0.2,0.0,0.0,204.67,177.81,tile_block_574_526.jpg,4.46
Wild,43.51902,22.1935,2005,20,1.0,30.0,75.0,0.05,0.0,0.0,386.78,332.45,tile_block_582_517.jpg,3.45
Wild,43.68305,22.28465,2005,20,200.0,700.0,1750.0,10.0,0.01,0.16,303.79,437.33,tile_block_546_531.jpg,16.69
Wild,43.626096,22.269641,2005,20,5.0,50.0,125.0,0.25,0.0,0.0,214.83,125.4,tile_block_559_529.jpg,4.46
Wild,43.543043,22.210728,2005,20,5.0,20.0,50.0,0.25,0.0,0.0,204.31,204.34,tile_block_577_520.jpg,2.82
Wild,43.556183,22.280871,2005,20,150.0,800.0,2000.0,7.5,0.0,0.12,216.54,196.11,tile_block_574_531.jpg,17.84
Wild,43.61836,22.141423,2005,20,5.0,20.0,50.0,0.25,0.0,0.0,122.43,110.76,tile_block_561_509.jpg,2.82
Wild,43.599068,22.260868,2005,20,15.0,100.0,250.0,0.75,0.0,0.01,64.62,65.96,tile_block_565_528.jpg,6.31
Wild,43.55413,22.243686,2005,20,10.0,20.0,50.0,0.5,0.0,0.01,288.5,469.72,tile_block_574_525.jpg,2.82
Wild,45.06127,19.254316,2005,20,650.0,10000.0,25000.0,32.5,0.02,0.52,473.13,270.92,tile_block_246_60.jpg,63.08
Wild,45.074416,19.295813,2005,20,850.0,20000.0,50000.0,42.5,0.03,0.68,187.0,416.2,tile_block_243_67.jpg,89.21
Wild,45.108646,19.453246,2005,20,350.0,10000.0,25000.0,17.5,0.01,0.28,363.77,446.6,tile_block_236_91.jpg,63.08
Wild,45.119095,19.399419,2005,20,3500.0,20000.0,50000.0,175.0,0.11,2.82,248.39,227.41,tile_block_234_83.jpg,89.21
Wild,45.110339,19.279583,2005,20,5500.0,25000.0,62500.0,275.0,0.18,4.43,18.37,494.51,tile_block_235_65.jpg,99.74
Wild,45.105724,19.147043,2005,20,200.0,10000.0,25000.0,10.0,0.01,0.16,332.53,264.77,tile_block_236_44.jpg,63.08
Wild,44.87316,19.066965,2005,20,100.0,3000.0,7500.0,5.0,0.0,0.08,72.34,352.16,tile_block_286_31.jpg,34.55
Wild,45.078453,19.342386,2005,20,2000.0,2000.0,5000.0,100.0,0.06,1.61,278.09,43.9,tile_block_243_74.jpg,28.21
Wild,44.87316,19.066965,2005,20,350.0,10000.0,25000.0,17.5,0.01,0.28,72.34,352.16,tile_block_286_31.jpg,63.08
Wild,45.15672,19.332973,2005,20,200.0,5000.0,12500.0,10.0,0.01,0.16,228.51,38.03,tile_block_226_73.jpg,44.6
Wild,45.085536,19.180515,2005,20,100.0,3000.0,7500.0,5.0,0.0,0.08,355.31,7.24,tile_block_241_49.jpg,34.55
Wild,44.973317,19.29326,2005,20,120.0,10000.0,25000.0,6.0,0.0,0.1,261.31,378.83,tile_block_265_66.jpg,63.08
Wild,45.2671,20.3655,2005,20,1000.0,2000.0,5000.0,50.0,0.03,0.8,73.59,195.68,tile_block_204_232.jpg,28.21
Wild,45.3125,20.6291,2005,20,250.0,500.0,1250.0,12.5,0.01,0.2,295.75,400.95,tile_block_194_272.jpg,14.1
Wild,45.4253,20.304,2005,20,250.0,500.0,1250.0,12.5,0.01,0.2,8.91,500.82,tile_block_169_223.jpg,14.1
Wild,45.1812,20.468,2005,20,2000.0,4000.0,10000.0,100.0,0.06,1.61,371.63,68.61,tile_block_223_247.jpg,39.89
Wild,45.4646,20.4417,2005,20,500.0,1000.0,2500.0,25.0,0.02,0.4,59.49,314.74,tile_block_161_244.jpg,19.95
Wild,45.4224,20.4695,2005,20,1000.0,2000.0,5000.0,50.0,0.03,0.8,153.84,409.71,tile_block_170_248.jpg,28.21
Wild,45.3855,20.549,2005,20,1000.0,2000.0,5000.0,50.0,0.03,0.8,206.47,451.07,tile_block_178_260.jpg,28.21
Wild,45.3063,20.4179,2005,20,1000.0,2000.0,5000.0,50.0,0.03,0.8,119.72,479.85,tile_block_195_240.jpg,28.21
